STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       5906;19550801;19550831;    5;  4.10;  18.45;   24.33;   13.40;    1.27;  29.7;-999;   8.8; 231.20;    5;    70.0;   24.8;eor
       5906;19550901;19550930;    5;  4.59;  14.63;   20.64;   10.21;    1.20;  26.7;-999;   2.9; 171.60;    5;    69.0;   29.0;eor
       5906;19551001;19551031;    5;  5.31;   8.92;   13.46;    5.36;    1.21;  18.5;-999;  -2.3; 116.50;    5;    31.9;    7.5;eor
       5906;19551101;19551130;    5;  5.38;   3.84;    7.17;    1.06;    0.97;  15.5;-999;  -5.7;  66.80;    5;    12.2;    4.1;eor
       5906;19551201;19551231;    5;  6.41;   3.62;    6.29;    0.76;    1.68;  13.1;-999;  -6.9;  37.50;    5;    72.1;   11.6;eor
       5906;19560101;19560131;    5;  5.32;   2.20;    5.28;   -0.57;    1.84;  11.7;-999; -13.7;  70.80;    5;    58.5;   10.6;eor
       5906;19560201;19560229;    5;  4.31;  -8.26;   -3.62;  -13.06;    1.36;   3.7;-999; -21.1; 117.30;    5;    30.0;   10.6;eor
       5906;19560301;19560331;    5;  4.22;   6.10;   11.58;    1.09;    1.45;  20.0;-999;  -7.9; 176.40;    5;    12.5;   10.3;eor
       5906;19560401;19560430;    5;  5.11;   8.07;   13.27;    3.48;    1.54;  21.6;-999;  -3.6; 157.50;    5;    84.4;   33.3;eor
       5906;19560501;19560531;    5;  4.07;  14.93;   21.00;    8.79;    1.29;  31.0;-999;   2.2; 272.60;    5;    63.3;   17.3;eor
       5906;19560601;19560630;    5;  6.62;  15.28;   18.97;   11.40;    1.48;  25.5;-999;   5.6; 112.40;    5;    73.4;   20.3;eor
       5906;19560701;19560731;    5;  5.30;  19.01;   24.00;   14.43;    1.62;  31.1;-999;  11.1; 212.60;    5;    89.3;   19.3;eor
       5906;19560801;19560831;    5;  5.09;  16.32;   21.39;   11.79;    1.67;  29.0;-999;   5.7; 183.30;    5;    93.6;   16.3;eor
       5906;19560901;19560930;    5;  4.45;  15.49;   21.13;   10.90;    1.17;  26.4;-999;   6.1; 169.70;    5;    61.8;   13.3;eor
       5906;19561001;19561031;    5;  6.22;   9.38;   13.10;    6.65;    1.43;  25.5;-999;  -0.5;  67.40;    5;    77.7;   11.4;eor
       5906;19561101;19561130;    5;  5.96;   4.08;    6.70;    1.18;    1.60;  11.2;-999;  -7.4;  52.20;    5;    27.1;    6.5;eor
       5906;19561201;19561231;    5;  6.52;   3.13;    5.37;    1.08;    1.27;  13.9;-999;  -9.3;  37.10;    5;    24.8;    7.7;eor
       5906;19570101;19570131;    5;  4.98;   0.84;    3.82;   -2.08;    1.51;  12.5;-999; -11.6;  89.30;    5;    36.1;    7.3;eor
       5906;19570201;19570228;    5;  5.74;   6.25;   10.11;    3.39;    1.99;  19.0;-999;  -3.3;  80.60;    5;    48.9;   11.3;eor
       5906;19570301;19570331;    5;  4.55;   8.88;   14.55;    4.17;    1.58;  20.6;-999;  -4.9; 171.50;    5;    74.1;   32.9;eor
       5906;19570401;19570430;    5;  3.87;  10.08;   16.18;    4.26;    1.65;  24.7;-999;  -0.8; 234.70;    5;    25.9;   11.8;eor
       5906;19570501;19570531;    5;  4.40;  11.90;   17.34;    6.41;    1.62;  26.0;-999;   0.1; 279.80;    5;    29.7;    5.4;eor
       5906;19570601;19570630;    5;  4.28;  19.03;   24.87;   12.57;    1.46;  33.0;-999;   6.6; 271.70;    5;   101.4;   18.6;eor
       5906;19570701;19570731;    5;  5.05;  20.20;   25.21;   15.43;    1.62;  37.2;-999;   9.9; 224.30;    5;    51.7;    9.9;eor
       5906;19570801;19570831;    5;  4.89;  16.79;   22.07;   12.28;    1.68;  28.9;-999;   5.8; 200.10;    5;    74.1;   22.0;eor
       5906;19570901;19570930;    5;  5.92;  14.04;   18.76;   10.27;    1.65;  28.1;-999;   3.5; 121.10;    5;   112.3;   16.2;eor
       5906;19571001;19571031;    5;  4.89;   9.89;   14.81;    6.10;    1.07;  21.2;-999;  -0.6; 119.10;    5;    27.2;   20.3;eor
       5906;19571101;19571130;    5;  6.64;   5.73;    8.20;    3.78;    1.32;  17.5;-999;  -3.2;  43.90;    5;    13.6;    3.4;eor
       5906;19571201;19571231;    5;  6.13;   1.44;    3.60;   -1.14;    1.35;  12.2;-999;  -6.0;  36.90;    5;    56.5;   23.2;eor
       5906;19580101;19580131;    5;  6.45;   1.58;    4.05;   -0.91;    1.91;  12.9;-999;  -8.1;  56.20;    5;    39.5;   12.3;eor
       5906;19580201;19580228;    5;  5.95;   4.50;    7.86;    1.70;    1.81;  18.7;-999;  -5.3;  63.70;    5;    85.1;   14.3;eor
       5906;19580301;19580331;    5;  4.55;   2.10;    6.70;   -1.75;    1.09;  20.0;-999;  -9.0; 159.10;    5;    44.3;   13.1;eor
       5906;19580401;19580430;    5;  4.64;   7.97;   13.06;    2.86;    1.57;  21.3;-999;  -3.4; 195.90;    5;    18.8;    6.0;eor
       5906;19580501;19580531;    5;  5.26;  15.78;   20.93;   10.75;    1.33;  27.9;-999;   3.7; 205.90;    5;    69.1;   10.3;eor
       5906;19580601;19580630;    5;  5.25;  16.68;   21.63;   11.45;    1.51;  29.8;-999;   7.4; 221.30;    5;   131.6;   24.9;eor
       5906;19580701;19580731;    5;  4.39;  19.34;   24.85;   14.12;    1.67;  31.0;-999;   9.8; 257.20;    5;    47.3;   15.4;eor
       5906;19580801;19580831;    5;  5.19;  19.20;   24.82;   14.75;    1.77;  32.1;-999;   9.5; 218.10;    5;   157.6;   63.0;eor
       5906;19580901;19580930;    5;  3.89;  16.27;   22.05;   11.43;    1.44;  28.4;-999;   4.6; 193.00;    5;    53.7;   14.3;eor
       5906;19581001;19581031;    5;  5.71;   9.97;   14.09;    6.25;    1.44;  21.6;-999;  -0.2; 110.90;    5;    56.2;   12.4;eor
       5906;19581101;19581130;    5;  7.61;   5.97;    7.62;    4.36;    1.11;  12.6;-999;   1.0;  11.70;    5;    40.1;   16.2;eor
       5906;19581201;19581231;    5;  6.20;   3.74;    6.68;    0.67;    1.82;  12.5;-999;  -8.1;  45.40;    5;    67.7;   15.0;eor
       5906;19590101;19590131;    5;  5.63;   1.58;    4.51;   -0.90;    1.97;  13.9;-999;  -8.2;  64.30;    5;    28.0;    6.3;eor
       5906;19590201;19590228;    5;  4.08;   0.25;    4.87;   -3.32;    0.95;  10.1;-999;  -9.8; 107.40;    5;     0.6;    0.2;eor
       5906;19590301;19590331;    5;  5.26;   8.14;   13.85;    3.77;    1.20;  21.3;-999;  -2.4; 150.20;    5;    41.8;   12.5;eor
       5906;19590401;19590430;    5;  4.61;  11.38;   17.70;    5.70;    1.79;  27.1;-999;  -2.0; 199.60;    5;    40.5;   10.2;eor
       5906;19590501;19590531;    5;  4.29;  15.24;   21.00;    9.16;    1.63;  28.2;-999;   2.3; 245.00;    5;    27.9;    6.7;eor
       5906;19590601;19590630;    5;  4.54;  18.57;   24.23;   12.36;    1.61;  30.6;-999;   6.4; 253.70;    5;    84.3;   25.8;eor
       5906;19590701;19590731;    5;  3.20;  22.21;   28.51;   15.62;    1.93;  36.1;-999;  11.6; 313.50;    5;    56.7;   14.3;eor
       5906;19590801;19590831;    5;  3.80;  19.03;   24.80;   13.85;    1.45;  31.2;-999;   6.7; 245.10;    5;    60.8;   23.7;eor
       5906;19590901;19590930;    5;  1.61;  15.97;   24.57;    8.99;    1.59;  30.1;-999;   3.8; 303.80;    5;     1.7;    1.7;eor
       5906;19591001;19591031;    5;  3.52;   9.72;   16.97;    4.14;    1.47;  23.4;-999;  -1.6; 172.90;    5;    63.4;   19.5;eor
       5906;19591101;19591130;    5;  6.68;   4.19;    6.95;    1.71;    1.27;  12.8;-999;  -3.8;  35.40;    5;    26.3;    8.4;eor
       5906;19591201;19591231;    5;  6.62;   4.37;    6.61;    1.85;    2.15;  13.4;-999;  -5.1;  29.80;    5;    29.9;    5.2;eor
       5906;19600101;19600131;    5;  6.17;   1.59;    4.13;   -1.21;    1.95;  14.0;-999; -15.8;  49.50;    5;    50.0;   10.2;eor
       5906;19600201;19600229;    5;  5.65;   3.29;    6.79;    0.13;    1.77;  17.8;-999;  -7.6;  84.50;    5;    42.0;   11.3;eor
       5906;19600301;19600331;    5;  5.54;   7.61;   12.07;    3.54;    1.81;  21.3;-999;  -1.2; 121.80;    5;    26.2;   11.1;eor
       5906;19600401;19600430;    5;  4.44;  10.49;   16.00;    5.10;    1.93;  23.7;-999;  -0.6; 204.10;    5;    26.5;    5.9;eor
       5906;19600501;19600531;    5;  4.29;  15.14;   21.17;    8.85;    1.67;  27.9;-999;  -1.2; 252.70;    5;    61.8;   19.9;eor
       5906;19600601;19600630;    5;  4.78;  18.87;   24.37;   12.99;    1.94;  31.5;-999;   7.7; 250.10;    5;    32.7;   15.7;eor
       5906;19600701;19600731;    5;  5.69;  17.25;   22.21;   12.57;    2.00;  29.4;-999;   6.6; 192.50;    5;    73.4;   13.5;eor
       5906;19600801;19600831;    5;  5.81;  17.72;   22.51;   13.75;    1.73;  30.0;-999;   8.6; 158.90;    5;   103.7;   18.0;eor
       5906;19600901;19600930;    5;  4.68;  13.90;   19.75;    9.16;    1.50;  25.8;-999;   2.4; 168.10;    5;    22.6;    7.6;eor
       5906;19601001;19601031;    5;  6.26;  10.51;   14.19;    7.58;    1.91;  23.1;-999;   1.6;  64.70;    5;    83.5;   11.6;eor
       5906;19601101;19601130;    5;  6.33;   7.71;   10.58;    4.98;    2.07;  16.2;-999;  -3.3;  59.80;    5;    48.7;    7.6;eor
       5906;19601201;19601231;    5;  6.96;   2.50;    4.59;    0.48;    1.85;  13.2;-999;  -5.6;  27.40;    5;    60.2;   17.9;eor
       5906;19610101;19610131;    5;  6.16;   1.56;    3.70;   -0.77;    1.97;  12.1;-999; -10.4;  45.80;    5;    44.3;    9.9;eor
       5906;19610201;19610228;    5;  6.15;   6.31;    9.80;    3.14;    2.12;  17.9;-999;  -1.1;  74.20;    5;    30.3;    6.9;eor
       5906;19610301;19610331;    5;  4.17;   8.09;   13.64;    3.05;    1.92;  21.8;-999;  -3.3; 181.90;    5;     8.9;    3.1;eor
       5906;19610401;19610430;    5;  5.81;  12.75;   17.34;    8.79;    1.68;  27.0;-999;   4.6; 115.60;    5;    81.6;   16.5;eor
       5906;19610501;19610531;    5;  5.28;  12.69;   17.54;    8.11;    2.02;  25.1;-999;   2.8; 205.70;    5;    74.3;   12.8;eor
       5906;19610601;19610630;    5;  4.69;  17.52;   22.61;   12.10;    1.87;  31.2;-999;   6.8; 235.00;    5;   148.1;   23.5;eor
       5906;19610701;19610731;    5;  4.59;  17.13;   22.50;   11.99;    2.08;  33.0;-999;   6.6; 237.10;    5;   105.5;   32.4;eor
       5906;19610801;19610831;    5;  4.78;  18.26;   23.68;   13.56;    2.02;  31.7;-999;   9.1; 226.00;    5;    55.1;   12.6;eor
       5906;19610901;19610930;    5;  3.79;  18.30;   25.09;   13.32;    1.44;  32.0;-999;   5.7; 199.90;    5;    13.6;    3.5;eor
       5906;19611001;19611031;    5;  5.36;  11.82;   16.63;    8.22;    1.79;  24.4;-999;   0.7; 112.80;    5;    47.9;   16.5;eor
       5906;19611101;19611130;    5;  6.12;   4.53;    7.66;    1.60;    1.73;  13.4;-999;  -6.7;  57.30;    5;    29.5;   10.4;eor
       5906;19611201;19611231;    5;  5.46;   1.69;    4.89;   -1.88;    1.95;  17.5;-999; -12.2;  61.70;    5;    51.4;   12.7;eor
       5906;19620101;19620131;    5;  5.78;   3.59;    6.34;    1.43;    2.47;  11.7;-999;  -9.4;  58.00;    5;    26.0;    9.7;eor
       5906;19620201;19620228;    5;  6.08;   2.29;    5.41;   -0.85;    2.54;  10.4;-999; -10.0; 100.80;    5;    53.4;   21.0;eor
       5906;19620301;19620331;    5;  5.25;   2.54;    6.95;   -1.08;    2.11;  14.7;-999;  -6.9; 151.40;    5;    59.5;   15.0;eor
       5906;19620401;19620430;    5;  4.99;  10.65;   15.73;    6.12;    2.33;  28.0;-999;  -0.1; 173.40;    5;    43.1;   26.9;eor
       5906;19620501;19620531;    5;  5.73;  12.24;   16.68;    7.57;    2.05;  25.3;-999;   1.2; 188.50;    5;    64.5;   17.6;eor
       5906;19620601;19620630;    5;  3.92;  17.28;   22.52;   10.59;    2.09;  30.4;-999;   3.2; 303.30;    5;    38.3;   11.7;eor
       5906;19620701;19620731;    5;  5.30;  17.97;   23.09;   12.91;    2.05;  31.7;-999;   7.0; 216.20;    5;    36.7;   14.0;eor
       5906;19620801;19620831;    5;  4.11;  19.32;   25.21;   13.52;    2.14;  34.5;-999;   8.2; 266.90;    5;    28.2;    8.5;eor
       5906;19620901;19620930;    5;  4.75;  14.66;   20.48;    9.60;    1.83;  31.0;-999;   3.8; 182.90;    5;    62.2;   26.6;eor
       5906;19621001;19621031;    5;  3.77;   9.98;   16.24;    5.47;    1.57;  26.3;-999;  -1.3; 158.20;    5;    16.3;    7.8;eor
       5906;19621101;19621130;    5;  6.48;   3.26;    6.32;    0.72;    1.27;  16.3;-999;  -4.4;  61.00;    5;    31.9;    6.6;eor
       5906;19621201;19621231;    5;  4.88;  -2.02;    1.21;   -4.97;    1.93;  11.4;-999; -14.4;  70.40;    5;    34.9;    8.5;eor
       5906;19630101;19630131;    5;  5.52;  -4.99;   -2.05;   -8.18;    1.93;   5.1;-999; -16.1;  68.00;    5;    16.6;    3.9;eor
       5906;19630201;19630228;    5;  4.55;  -4.01;    0.15;   -8.19;    1.34;   8.7;-999; -16.3;  96.50;    5;    17.2;    4.1;eor
       5906;19630301;19630331;    5;  5.27;   5.07;   10.04;    0.80;    2.04;  15.6;-999; -10.0; 123.20;    5;    67.8;   13.6;eor
       5906;19630401;19630430;    5;  5.12;  11.26;   16.52;    6.21;    1.68;  22.3;-999;  -2.2; 165.10;    5;    34.3;   14.1;eor
       5906;19630501;19630531;    5;  4.90;  14.20;   19.25;    8.83;    1.99;  27.9;-999;   0.5; 201.00;    5;    35.4;    7.3;eor
       5906;19630601;19630630;    5;  5.26;  17.76;   23.06;   12.73;    1.92;  28.7;-999;   8.2; 191.90;    5;    50.5;   11.9;eor
       5906;19630701;19630731;    5;  3.97;  20.58;   26.55;   14.26;    1.81;  32.8;-999;   9.2; 289.90;    5;    16.5;    8.9;eor
       5906;19630801;19630831;    5;  5.59;  17.97;   22.81;   13.75;    2.16;  35.3;-999;   7.8; 165.30;    5;    98.0;   12.7;eor
       5906;19630901;19630930;    5;  4.50;  15.94;   21.56;   11.03;    1.66;  27.0;-999;   4.4; 171.10;    5;    46.5;   19.1;eor
       5906;19631001;19631031;    5;  4.73;   8.89;   14.09;    4.96;    1.36;  21.0;-999;  -1.4; 118.00;    5;    41.9;   26.2;eor
       5906;19631101;19631130;    5;  6.43;   8.65;   12.14;    5.38;    2.13;  18.5;-999;   0.4;  42.30;    5;    51.7;    8.2;eor
       5906;19631201;19631231;    5;  5.45;  -2.31;    0.39;   -4.91;    1.28;   7.2;-999; -12.7;  67.20;    5;     3.5;    1.1;eor
       5906;19640101;19640131;    5;  6.46;  -1.89;    0.19;   -4.04;    1.36;   5.0;-999; -12.5;  31.00;    5;    20.3;    5.7;eor
       5906;19640201;19640229;    5;  5.51;   3.27;    6.68;    0.22;    1.90;  15.6;-999;  -6.8;  87.70;    5;    27.0;    8.0;eor
       5906;19640301;19640331;    5;  5.70;   3.62;    7.47;    0.49;    2.01;  15.7;-999;  -6.6; 103.90;    5;    53.4;   12.0;eor
       5906;19640401;19640430;    5;  5.06;  10.97;   16.29;    5.93;    2.26;  25.9;-999;  -1.0; 155.80;    5;    41.8;    9.9;eor
       5906;19640501;19640531;    5;  4.39;  16.48;   22.18;    9.96;    2.01;  29.6;-999;   4.0; 248.80;    5;    50.4;   14.8;eor
       5906;19640601;19640630;    5;  3.64;  19.46;   25.65;   12.59;    2.08;  33.1;-999;   6.8; 286.50;    5;    29.6;    6.9;eor
       5906;19640701;19640731;    5;  3.25;  21.34;   27.61;   14.31;    2.10;  35.8;-999;   7.0; 306.90;    5;    17.6;    8.3;eor
       5906;19640801;19640831;    5;  4.30;  18.34;   24.64;   12.99;    1.63;  34.9;-999;   6.0; 221.20;    5;    43.7;   13.4;eor
       5906;19640901;19640930;    5;  3.96;  15.51;   21.78;   10.32;    1.79;  28.6;-999;   1.9; 180.70;    5;    55.7;   18.0;eor
       5906;19641001;19641031;    5;  5.41;   8.77;   12.90;    5.35;    2.03;  21.8;-999;  -2.6;  99.80;    5;    23.8;    3.2;eor
       5906;19641101;19641130;    5;  6.75;   6.81;    9.62;    4.36;    1.88;  15.5;-999;  -1.4;  37.80;    5;    37.8;    9.7;eor
       5906;19641201;19641231;    5;  6.07;   1.91;    4.36;   -0.59;    2.21;  12.0;-999;  -8.8;  49.70;    5;    23.0;    5.4;eor
       5906;19650101;19650131;    5;  6.67;   3.04;    5.25;    1.14;    2.13;  12.0;-999;  -3.0;  39.80;    5;   117.2;   19.5;eor
       5906;19650201;19650228;    5;  5.53;   0.07;    2.83;   -2.52;    1.96;   6.0;-999;  -8.9;  95.10;    5;    23.5;    6.3;eor
       5906;19650301;19650331;    5;  5.32;   5.27;    9.45;    1.80;    1.90;  19.0;-999;  -8.5; 112.20;    5;    67.7;   10.3;eor
       5906;19650401;19650430;    5;  5.55;   9.02;   13.51;    4.94;    2.11;  21.2;-999;   0.4; 118.60;    5;    81.5;   10.6;eor
       5906;19650501;19650531;    5;  5.26;  13.78;   18.52;    8.95;    2.17;  28.3;-999;   2.3; 172.50;    5;    83.9;   15.5;eor
       5906;19650601;19650630;    5;  5.48;  17.88;   22.52;   12.81;    2.01;  31.6;-999;   7.6; 189.10;    5;   119.8;   45.5;eor
       5906;19650701;19650731;    5;  6.08;  17.44;   22.02;   13.55;    2.25;  30.8;-999;   9.0; 172.50;    5;   104.8;   27.3;eor
       5906;19650801;19650831;    5;  4.57;  17.12;   22.77;   11.87;    1.57;  29.3;-999;   6.8; 210.50;    5;    53.3;   15.4;eor
       5906;19650901;19650930;    5;  5.03;  13.68;   19.29;    9.78;    1.71;  25.7;-999;   4.8; 137.00;    5;    66.7;   10.6;eor
       5906;19651001;19651031;    5;  3.37;   8.99;   15.27;    4.47;    1.36;  22.3;-999;  -2.3; 172.50;    5;     6.3;    4.0;eor
       5906;19651101;19651130;    5;  6.50;   3.77;    6.88;    1.24;    2.20;  16.8;-999;  -6.5;  41.00;    5;   107.1;   20.3;eor
       5906;19651201;19651231;    5;  6.86;   5.24;    7.36;    2.91;    2.91;  15.1;-999;  -2.6;  18.10;    5;   112.4;   30.6;eor
       5906;19660101;19660131;    5;  5.07;  -0.87;    2.29;   -3.91;    1.60;  14.0;-999; -15.3;  73.50;    5;    27.8;    8.9;eor
       5906;19660201;19660228;    5;  6.69;   7.39;   10.53;    4.54;    2.17;  16.8;-999;  -2.3;  53.90;    5;    46.9;   16.8;eor
       5906;19660301;19660331;    5;  5.24;   5.35;    9.75;    1.55;    2.23;  14.4;-999;  -3.2; 118.80;    5;    33.8;    9.1;eor
       5906;19660401;19660430;    5;  5.31;  11.64;   16.62;    7.18;    1.83;  23.0;-999;  -0.1; 143.90;    5;    62.0;    9.2;eor
       5906;19660501;19660531;    5;  4.61;  15.80;   21.37;    9.85;    2.28;  29.6;-999;   4.3; 253.70;    5;    36.4;    8.6;eor
       5906;19660601;19660630;    5;  4.69;  18.94;   24.05;   13.48;    1.88;  32.2;-999;   7.8; 210.80;    5;   106.8;   21.2;eor
       5906;19660701;19660731;    5;  5.65;  17.40;   21.81;   12.75;    1.93;  29.2;-999;   8.4; 189.50;    5;   110.1;   49.2;eor
       5906;19660801;19660831;    5;  5.38;  17.65;   22.60;   13.19;    1.98;  34.3;-999;   7.2; 185.50;    5;   123.1;   26.6;eor
       5906;19660901;19660930;    5;  3.04;  15.52;   21.75;   10.40;    1.74;  29.1;-999;   4.8; 224.70;    5;    14.9;    6.5;eor
       5906;19661001;19661031;    5;  5.69;  12.87;   17.05;    9.81;    1.63;  28.5;-999;  -1.4; 101.10;    5;    70.7;   14.2;eor
       5906;19661101;19661130;    5;  6.37;   3.07;    5.77;    0.62;    2.01;  13.2;-999;  -5.7;  34.40;    5;    51.0;    9.7;eor
       5906;19661201;19661231;    5;  6.53;   4.10;    6.54;    1.57;    2.46;  12.2;-999;  -3.5;  38.90;    5;    81.1;   12.2;eor
       5906;19670101;19670131;    5;  5.79;   2.54;    5.03;    0.00;    1.85;  13.7;-999; -12.2;  52.70;    5;    13.0;    2.2;eor
       5906;19670201;19670228;    5;  4.79;   4.61;    8.77;    1.02;    2.23;  16.2;-999;  -7.6; 102.30;    5;    33.8;    9.3;eor
       5906;19670301;19670331;    5;  4.85;   7.58;   11.62;    4.20;    2.40;  16.5;-999;  -1.7; 138.50;    5;    32.1;    8.4;eor
       5906;19670401;19670430;    5;  4.43;   9.63;   14.84;    3.78;    2.14;  21.9;-999;  -2.6; 209.80;    5;    38.8;    9.5;eor
       5906;19670501;19670531;    5;  4.89;  14.95;   20.49;    8.98;    2.05;  31.0;-999;   0.7; 218.20;    5;    81.5;   16.1;eor
       5906;19670601;19670630;    5;  4.81;  17.00;   22.18;   11.36;    1.76;  33.2;-999;   4.5; 208.60;    5;    38.3;    8.2;eor
       5906;19670701;19670731;    5;  3.68;  21.50;   27.58;   14.86;    1.45;  33.6;-999;   7.8; 285.30;    5;    43.8;   14.2;eor
       5906;19670801;19670831;    5;  4.41;  18.80;   24.62;   13.36;    1.80;  33.2;-999;   8.0; 209.80;    5;    53.5;   17.7;eor
       5906;19670901;19670930;    5;  5.20;  15.24;   20.72;   11.29;    1.84;  27.6;-999;   5.6; 124.50;    5;   100.5;   42.3;eor
       5906;19671001;19671031;    5;  5.07;  12.92;   17.82;    9.25;    2.26;  23.4;-999;  -0.4; 117.30;    5;    72.5;   19.8;eor
       5906;19671101;19671130;    5;  5.77;   4.69;    7.93;    1.79;    1.88;  13.0;-999;  -4.4;  64.60;    5;    51.5;   10.9;eor
       5906;19671201;19671231;    5;  6.72;   1.53;    3.40;   -0.45;    2.43;  12.6;-999;  -8.9;  34.00;    5;    48.8;   13.5;eor
       5906;19680101;19680131;    5;  6.29;   1.31;    4.06;   -1.76;    2.39;  10.3;-999; -16.7;  42.20;    5;    50.9;   10.7;eor
       5906;19680201;19680229;    5;  5.82;   3.00;    6.38;    0.00;    1.81;  11.7;-999;  -6.6;  63.80;    5;    65.3;   12.8;eor
       5906;19680301;19680331;    5;  4.63;   6.55;   11.64;    2.08;    2.29;  25.3;-999;  -3.6; 142.60;    5;    21.5;    6.5;eor
       5906;19680401;19680430;    5;  3.63;  11.24;   17.32;    5.63;    1.94;  30.2;-999;  -2.5; 238.80;    5;    81.2;   30.4;eor
       5906;19680501;19680531;    5;  5.38;  13.23;   18.35;    8.33;    2.09;  26.6;-999;   1.7; 182.30;    5;    65.3;   13.6;eor
       5906;19680601;19680630;    5;  5.04;  17.98;   22.63;   12.87;    2.18;  29.2;-999;   7.3; 214.40;    5;    87.6;   28.4;eor
       5906;19680701;19680731;    5;  4.47;  18.39;   23.58;   12.79;    1.79;  33.2;-999;   9.1; 231.80;    5;    85.9;   11.9;eor
       5906;19680801;19680831;    5;  5.09;  17.51;   22.37;   13.43;    1.61;  28.0;-999;   7.7; 151.30;    5;   183.6;   39.0;eor
       5906;19680901;19680930;    5;  5.23;  15.09;   19.95;   11.23;    1.85;  26.3;-999;   7.3; 121.70;    5;   102.2;   19.0;eor
       5906;19681001;19681031;    5;  5.97;  11.44;   15.72;    8.05;    1.49;  23.1;-999;   0.1;  81.20;    5;    44.2;   12.1;eor
       5906;19681101;19681130;    5;  6.54;   4.49;    7.20;    2.53;    1.58;  22.6;-999;  -2.2;  42.20;    5;    24.4;   10.7;eor
       5906;19681201;19681231;    5;  6.13;   0.25;    2.43;   -1.82;    1.50;  10.4;-999; -10.8;  43.90;    5;    30.4;    4.3;eor
       5906;19690101;19690131;    5;  6.26;   2.37;    4.77;   -0.13;    1.41;  10.3;-999;  -8.9;  33.60;    5;    38.1;   13.2;eor
       5906;19690201;19690228;    5;  5.37;  -0.17;    3.07;   -3.11;    1.62;  12.8;-999; -12.1;  73.10;    5;    53.2;    7.4;eor
       5906;19690301;19690331;    5;  5.64;   4.61;    8.46;    1.14;    1.86;  14.2;-999;  -4.3;  94.90;    5;    52.7;   15.1;eor
       5906;19690401;19690430;    5;  4.96;   9.62;   14.55;    5.17;    2.42;  24.0;-999;  -2.3; 150.80;    5;    61.0;    8.5;eor
       5906;19690501;19690531;    5;  4.88;  15.43;   20.87;   10.18;    1.92;  31.7;-999;   3.8; 203.90;    5;    99.8;   13.1;eor
       5906;19690601;19690630;    5;  5.26;  16.43;   21.43;   11.40;    1.89;  28.0;-999;   5.7; 188.70;    5;    86.8;   20.9;eor
       5906;19690701;19690731;    5;  3.52;  20.84;   26.52;   14.96;    1.68;  34.0;-999;   8.4; 256.70;    5;    52.2;   10.7;eor
       5906;19690801;19690831;    5;  4.76;  18.29;   23.91;   13.99;    1.71;  32.0;-999;   8.6; 190.70;    5;   110.2;   19.3;eor
       5906;19690901;19690930;    5;  3.78;  15.24;   21.64;   10.27;    1.42;  27.5;-999;   4.7; 183.10;    5;    32.7;   19.8;eor
       5906;19691001;19691031;    5;  5.86;   9.99;   14.03;    6.66;    1.22;  22.5;-999;   3.9;  61.20;    5;     5.4;    1.5;eor
       5906;19691101;19691130;    5;  6.20;   6.64;    9.99;    3.71;    2.24;  16.8;-999;  -4.6;  49.30;    5;    63.6;   14.4;eor
       5906;19691201;19691231;    5;  6.93;  -2.22;   -0.26;   -4.36;    1.54;   5.7;-999; -11.8;  29.70;    5;    22.6;    4.8;eor
       5906;19700101;19700131;    5;  7.27;   0.19;    2.09;   -1.73;    1.49;   9.4;-999;  -7.4;  22.30;    5;    54.7;   12.8;eor
       5906;19700201;19700228;    5;  6.30;   1.90;    4.83;   -1.00;    2.42;  11.0;-999; -11.3;  42.40;    5;   104.0;   18.4;eor
       5906;19700301;19700331;    5;  5.44;   4.01;    7.77;    0.85;    2.13;  14.1;-999;  -5.8; 102.70;    5;    37.9;    7.3;eor
       5906;19700401;19700430;    5;  6.30;   8.27;   12.24;    4.95;    2.25;  24.2;-999;  -0.6; 105.60;    5;    62.8;   12.1;eor
       5906;19700501;19700531;    5;  5.29;  14.08;   18.87;    8.94;    1.96;  25.1;-999;   1.1; 187.30;    5;    99.9;   42.3;eor
       5906;19700601;19700630;    5;  4.26;  19.29;   25.45;   13.57;    1.71;  31.4;-999;   5.7; 242.00;    5;    41.5;    8.5;eor
       5906;19700701;19700731;    5;  5.05;  18.50;   23.54;   13.21;    1.97;  30.7;-999;   7.1; 213.10;    5;    80.4;   13.2;eor
       5906;19700801;19700831;    5;  4.15;  19.25;   25.40;   13.98;    1.52;  32.6;-999;   8.6; 209.70;    5;    40.0;    7.8;eor
       5906;19700901;19700930;    5;  3.84;  15.43;   21.96;   10.42;    1.72;  27.5;-999;   3.9; 202.50;    5;    75.3;   27.2;eor
       5906;19701001;19701031;    5;  5.63;  10.76;   14.87;    7.28;    1.99;  25.9;-999;  -2.0;  99.70;    5;    26.5;    7.3;eor
       5906;19701101;19701130;    5;  6.15;   7.28;    9.99;    4.76;    2.15;  18.6;-999;  -2.7;  41.90;    5;    35.8;    6.7;eor
       5906;19701201;19701231;    5;  6.38;   1.06;    3.31;   -1.13;    1.76;  11.8;-999;  -9.6;  43.80;    5;    38.7;   14.8;eor
